Target affinity,Predicted logps,Predicted qeds,Predicted sas,Predicted tpsas,Predicted affinity,key
-9.0,4.563670000000003,0.258827596877596,2.290228711389892,92.1,-9.6,-9
-9.0,2.751800000000001,0.8242090734369348,3.121144942547506,70.05000000000001,-8.2,-9
-9.0,5.7208200000000025,0.2829336000980186,2.5761938676966203,110.75,-9.3,-9
-9.0,5.861740000000004,0.48032989479786053,1.874192164606324,79.46000000000001,-8.8,-9
-9.0,3.964800000000001,0.5620811813857587,2.3291123681757675,76.19,-8.1,-9
-9.0,3.703800000000003,0.7703976852575066,1.90563831389343,58.64,-8.9,-9
-9.0,6.169720000000006,0.3453787432122781,3.1906972353215695,72.56,-8.9,-9
-9.0,2.993100000000002,0.6362648610352388,3.035023895880199,94.28,-9.9,-9
-9.0,1.8718000000000001,0.8343244437970866,2.7519770510275094,84.94000000000001,-9.5,-9
-9.0,3.2948000000000013,0.5651190436574833,2.7432055972429943,111.86,-8.3,-9
-9.0,8.086420000000006,0.17007528780418962,2.5610691581545666,84.44000000000001,-8.5,-9
-9.0,3.6061200000000007,0.2715227771121877,3.012901329405075,113.25999999999999,-8.6,-9
-9.0,5.048020000000004,0.3071178445685816,2.687667564998046,125.70999999999998,-9.8,-9
-9.0,2.02294,0.6508446098099357,2.357993690857848,103.06,-8.7,-9
-9.0,3.6632200000000017,0.9230759649467906,3.17931715823514,46.33,-9.2,-9
-9.0,4.600240000000005,0.635111753007859,2.5658786654728587,75.42000000000002,-8.9,-9
-9.0,4.437920000000004,0.6421552415021486,2.280700511592217,42.68,-8.4,-9
-9.0,3.2535000000000016,0.6674244478755859,2.484502331558353,87.74000000000001,-7.6,-9
-9.0,6.028300000000004,0.4332341538302643,2.740965316436723,40.71,-9.4,-9
-9.0,5.1975400000000045,0.5495645975251037,2.3417280043016984,65.38000000000001,-9.7,-9
-9.0,5.101720000000004,0.4680857371120097,2.848499056491473,84.15,-9.3,-9
-9.0,3.6002000000000027,0.44113886250177925,3.6807018569530605,105.61,-8.9,-9
-9.0,4.976700000000004,0.6911525165965801,3.526226080343849,67.9,-8.9,-9
-9.0,4.030200000000003,0.48188861095122437,2.36639944309721,57.230000000000004,-8.6,-9
-9.0,3.5102200000000003,0.6623462671732118,2.1122347681376397,92.92999999999999,-9.1,-9
-9.0,3.299900000000002,0.800821654242008,3.70295850995298,78.87,-8.9,-9
-9.0,6.371640000000008,0.2881912351118415,3.712190934679538,107.72,-8.6,-9
-9.0,4.554000000000003,0.40753248409430626,2.337380621465403,70.58,-8.6,-9
-9.0,4.128820000000003,0.4029919732503113,2.2882691777774333,120.49000000000001,-9.4,-9
-9.0,0.9487999999999996,0.6484220253265867,3.429809127696566,144.92,-8.6,-9
-8.0,3.0737000000000014,0.4722229959282022,2.5068669342919385,98.98,-8.0,-8
-8.0,4.574200000000003,0.48322605891642084,2.296925361081664,76.60000000000001,-8.5,-8
-8.0,3.9477400000000022,0.5537222661831709,2.063354543120454,67.77000000000001,-8.4,-8
-8.0,4.753600000000004,0.7523936241005341,2.572876011788072,44.7,-7.7,-8
-8.0,1.1233,0.6596727527771568,4.209368151132784,117.86000000000001,-8.1,-8
-8.0,5.699800000000005,0.34610261927549074,2.0725797813707825,77.25,-7.9,-8
-8.0,3.541820000000002,0.6686612282152125,2.056605580861886,50.6,-7.8,-8
-8.0,4.909000000000002,0.5459242735023178,2.562204051499915,87.57000000000001,-7.8,-8
-8.0,2.2391999999999994,0.4783358217674337,2.208947659111818,99.4,-8.1,-8
-8.0,2.8242200000000013,0.6625320723942825,2.12881866547286,104.81,-8.1,-8
-8.0,4.316000000000003,0.6184284122589734,2.2676204673325273,61.190000000000005,-8.7,-8
-8.0,3.7931000000000026,0.6974097157896095,2.1800906283248,64.28,-8.1,-8
-8.0,2.5497000000000005,0.7895173288439026,2.4186156379513815,76.13,-7.4,-8
-8.0,2.33122,0.7687165973653166,2.96311956530176,78.01,-8.2,-8
-8.0,2.740920000000001,0.8341300723846785,1.6403652926706282,55.4,-7.5,-8
-8.0,4.399400000000003,0.7556423350130198,2.7501579717921434,59.3,-8.2,-8
-8.0,4.977320000000004,0.6242020110347793,2.2900636204321696,36.68,-8.1,-8
-8.0,6.022400000000006,0.4774288823941819,2.4296893632334644,32.34,-8.5,-8
-8.0,4.545020000000004,0.6185823903619638,2.2179798427445814,47.36,-8.1,-8
-8.0,3.9505900000000027,0.5541563381768337,2.2718312778186913,61.34,-8.0,-8
-8.0,3.0679000000000016,0.8545084300814324,2.1033182736478064,26.79,-7.3,-8
-8.0,5.224300000000005,0.3154676673313752,3.6785357720986376,88.02000000000001,-8.5,-8
-8.0,3.1826000000000016,0.8195935156236411,2.9309599268654196,40.620000000000005,-7.6,-8
-8.0,3.4959000000000016,0.7785382803637959,2.221401844598148,83.71000000000001,-8.1,-8
-8.0,2.12126,0.7217445960765867,2.712187371693272,70.9,-7.5,-8
-8.0,5.332700000000005,0.236852300751149,4.434723316203238,59.13000000000001,-8.3,-8
-8.0,4.154840000000003,0.5761104574966814,2.854121189594691,54.269999999999996,-7.5,-8
-8.0,4.907000000000004,0.2795030368390921,3.681669359463357,102.18,-8.8,-8
-8.0,3.449300000000002,0.6242221800080925,3.379047813976162,81.69999999999999,-8.5,-8
-8.0,2.2748,0.6937755490395261,1.9941064309282357,78.95,-8.0,-8
-8.0,1.8097999999999996,0.8213280737772667,1.6844591999347749,71.09,-7.7,-8
-8.0,3.0069000000000017,0.42672847415475984,2.4631839038959633,70.30000000000001,-7.8,-8
-8.0,2.8737000000000013,0.39210004680003097,3.029694687931187,93.68,-8.6,-8
-8.0,4.667600000000005,0.7622904337000104,2.657825365700276,36.36,-8.6,-8
-8.0,1.6218199999999996,0.7603257911674078,2.7838476562391605,75.92,-8.0,-8
-8.0,2.5569200000000007,0.8331121503028301,3.2114161170079782,60.510000000000005,-8.4,-8
-8.0,4.345500000000003,0.5210614288058433,2.6446076615975933,71.63,-8.2,-8
-8.0,-0.10229999999999972,0.5909255382247224,3.300749287506501,86.32,-8.0,-8
-8.0,1.6943999999999997,0.7708225642521356,2.6776414226299714,67.08,-8.1,-8
-8.0,2.7051000000000007,0.6710327360441556,2.230737280802579,39.29,-7.5,-8
-8.0,3.350100000000002,0.7239830750640117,2.642631901468011,64.74000000000001,-8.6,-8
-8.0,1.4646200000000025,0.31766008495586856,3.423238051493378,176.39999999999998,-8.4,-8
-8.0,1.2317999999999998,0.836052561028423,2.5203155206661627,71.33,-7.6,-8
-8.0,4.072120000000002,0.5725998545059532,2.4111543746185315,113.60000000000001,-8.1,-8
-8.0,0.7694100000000004,0.35133800551517447,3.5310970120321477,167.76,-8.7,-8
-8.0,4.474300000000003,0.6285885337213379,2.1522934174593225,49.330000000000005,-7.6,-8
-8.0,5.966500000000006,0.4437741977699424,4.650499757396215,32.34,-8.6,-8
-8.0,4.730500000000003,0.6954390060200255,2.1118200604834616,27.05,-7.4,-8
-8.0,4.417000000000003,0.682141950712236,1.9092488430082764,41.99,-7.3,-8
-8.0,4.286200000000004,0.6372733427257068,4.297566939429322,77.10000000000002,-7.6,-8
-8.0,2.7646000000000006,0.909752528266203,2.3206985378652316,44.81,-7.5,-8
-8.0,5.341500000000004,0.4923772127233389,2.1627487303172117,45.980000000000004,-7.7,-8
-8.0,3.4525000000000006,0.2988398622745618,2.8692736871741786,104.30000000000001,-8.2,-8
-8.0,3.4450200000000013,0.8364343722116947,2.6393571589121088,52.650000000000006,-8.2,-8
-8.0,3.1599200000000005,0.7763806493041167,2.1015497308131312,77.82,-7.7,-8
-8.0,4.847620000000004,0.4015273138741742,2.125667899692248,81.7,-7.8,-8
-8.0,2.609300000000001,0.8526520471635001,3.2314252946911406,49.330000000000005,-8.0,-8
-8.0,4.681200000000002,0.8328527279711948,2.2810383508021292,37.28,-7.9,-8
-8.0,3.4486000000000017,0.6184306607772919,2.945339117179099,83.55000000000001,-8.6,-8
-8.0,2.535100000000001,0.7357386779523453,2.5357333356175076,81.91,-7.4,-8
-8.0,2.897100000000002,0.9153229406968336,1.944884827918889,66.48,-7.7,-8
-8.0,3.215900000000002,0.6417849144373307,2.2061500509068477,79.37,-7.8,-8
-8.0,4.595700000000003,0.41262215230941884,2.4078595091453145,99.24999999999999,-8.0,-8
-8.0,3.0839000000000008,0.8540183380278725,2.717456944458638,66.48,-7.6,-8
