Target affinity,Target logps,Predicted logps,Predicted qeds,Predicted sas,Predicted tpsas,Predicted affinity,key
-6.0,3.0,2.3477000000000006,0.4804620635445736,4.061133272145761,72.19,-5.6,-6_3
-6.0,3.0,3.730780000000003,0.6932203487361919,3.6075539938201384,56.38,-5.6,-6_3
-6.0,3.0,2.647800000000001,0.4298935489710016,3.208209128331104,75.88000000000001,-6.3,-6_3
-6.0,3.0,2.8359200000000016,0.7213886447401685,2.0293922205262813,58.2,-6.8,-6_3
-6.0,3.0,2.917300000000001,0.824818220416665,2.8509745922641745,53.33,-5.8,-6_3
-6.0,3.0,3.3221000000000016,0.5893360586175613,2.539938741802141,64.99000000000001,-6.7,-6_3
-6.0,3.0,2.7617200000000013,0.6210861420830744,2.3671792268968925,65.22,-6.3,-6_3
-6.0,3.0,3.4151000000000025,0.40165944681484894,2.4754100138098707,41.46,-6.3,-6_3
-6.0,3.0,3.4442000000000013,0.36426094064727627,2.4631529397366236,64.44000000000001,-6.9,-6_3
-6.0,3.0,1.8081,0.5834948104770644,3.155460412138904,61.83,-5.9,-6_3
-6.0,3.0,3.2043000000000017,0.8211155166819256,1.7517816921315497,29.1,-6.1,-6_3
-6.0,3.0,2.694600000000001,0.5253284063749333,1.6294038599637162,35.53,-6.1,-6_3
-6.0,3.0,3.5132200000000013,0.464994304752335,1.7804236204321704,43.370000000000005,-6.9,-6_3
-6.0,3.0,2.5217,0.7605462649079461,2.069215496934742,38.33,-6.0,-6_3
-6.0,3.0,3.027400000000001,0.7770749442207351,2.1015285080815556,21.259999999999998,-5.9,-6_3
-6.0,3.0,3.184400000000002,0.5755802359111112,2.721325655042236,78.79,-6.7,-6_3
-6.0,3.0,2.8081000000000014,0.7897181437116609,2.5028056588753476,67.42999999999999,-6.3,-6_3
-6.0,3.0,3.1849000000000016,0.8789841252250219,1.925413616037165,46.92,-6.9,-6_3
-6.0,3.0,3.215700000000002,0.8213955688753921,1.4710241342647734,24.06,-6.0,-6_3
-6.0,3.0,3.016700000000001,0.699417862698596,2.2169105627215,41.489999999999995,-6.7,-6_3
-6.0,3.0,3.1811000000000016,0.8834432779145294,1.9652514853817777,48.14,-5.9,-6_3
-6.0,3.0,2.9896200000000013,0.8151168617046635,3.1899054377631435,30.71,-5.2,-6_3
-6.0,3.0,3.1249000000000016,0.6777308199642534,1.4443347740775199,20.23,-5.6,-6_3
-6.0,3.0,2.974100000000001,0.8689270983546107,2.9897597067515704,45.230000000000004,-6.3,-6_3
-6.0,3.0,3.338460000000002,0.5486150389735176,2.48936722536825,25.78,-5.7,-6_3
-6.0,3.0,3.425600000000002,0.706730070728076,1.965658693725219,19.37,-6.8,-6_3
-6.0,3.0,2.9484400000000015,0.5135379348978476,2.5894311929795872,38.67,-6.1,-6_3
-6.0,3.0,2.5749400000000007,0.7605787351680233,2.2100419100127073,22.0,-6.2,-6_3
-6.0,3.0,2.755020000000001,0.7416839630407649,2.3275242741482494,42.68000000000001,-6.3,-6_3
-6.0,3.0,2.978320000000002,0.637109403909175,2.1346219230276944,90.93,-5.9,-6_3
-6.0,3.0,3.1548000000000007,0.8495786988112958,1.9081524319215077,38.91,-6.0,-6_3
-6.0,3.0,2.880200000000001,0.8269128665585268,3.5664381234300873,76.99000000000001,-6.4,-6_3
-6.0,3.0,3.1388200000000017,0.7461029317036745,1.833947002202457,25.78,-6.1,-6_3
-6.0,3.0,3.106020000000001,0.8476523573053566,1.6070990906681661,29.1,-5.6,-6_3
-6.0,3.0,3.424800000000002,0.8333825029128891,2.495164004191782,42.519999999999996,-6.1,-6_3
-6.0,3.0,2.612120000000001,0.8213490957440898,3.23895023568671,78.60000000000001,-6.3,-6_3
-6.0,3.0,2.914500000000001,0.8405125572942059,2.4065592916924103,33.29,-6.2,-6_3
-6.0,3.0,3.1266000000000016,0.7306136777577372,2.85150703199127,64.63,-5.4,-6_3
-6.0,3.0,3.0695000000000014,0.816587494963047,2.517102321502179,45.91,-5.9,-6_3
-6.0,3.0,3.295600000000002,0.7326266135279801,1.7780152948853818,28.68,-6.2,-6_3
-6.0,3.0,2.8729000000000013,0.5883212347038247,2.294858864905942,75.86,-5.8,-6_3
-6.0,3.0,2.855200000000001,0.7661355480781449,1.3740937311618246,21.259999999999998,-5.7,-6_3
-6.0,3.0,2.9611000000000023,0.8739211065073791,1.9382012725511295,49.33,-6.3,-6_3
-6.0,3.0,2.6095000000000006,0.8366456711785036,2.968319765923166,62.13,-6.1,-6_3
-6.0,3.0,3.925300000000002,0.6601629549943819,2.650557839896827,37.28,-6.4,-6_3
-6.0,3.0,2.921100000000001,0.8911541578375203,2.0630631638124903,59.06,-6.2,-6_3
-6.0,3.0,2.9666000000000015,0.6550248398751946,1.7592994516976788,30.930000000000003,-6.3,-6_3
-6.0,3.0,3.0218000000000007,0.6266146383801903,4.0037081142983775,48.42,-6.5,-6_3
-6.0,3.0,2.7484600000000015,0.6365778389417299,2.6458628269319036,47.58,-5.6,-6_3
-6.0,3.0,2.906600000000001,0.8387823292021369,2.381413510313367,23.47,-6.5,-6_3
-6.0,3.0,2.9246000000000016,0.3700560583897125,3.674620937316714,78.9,-5.6,-6_3
-6.0,3.0,2.8179,0.2820133393878898,2.8346187768406956,55.79,-6.4,-6_3
-6.0,3.0,3.2021000000000015,0.8513597592161367,3.07187698747731,21.259999999999998,-6.5,-6_3
-6.0,3.0,2.9944000000000015,0.7046225291735991,1.963373905923774,26.3,-6.4,-6_3
-6.0,3.0,2.7604000000000006,0.6282601903636194,2.2106511972251717,33.29,-5.8,-6_3
-6.0,3.0,2.6874000000000002,0.9230013296201751,1.7422688448014512,38.33,-5.5,-6_3
-6.0,3.0,2.784600000000001,0.6316370532702259,2.321786964957763,47.61,-5.7,-6_3
-6.0,3.0,2.8637000000000015,0.780282809482544,1.758852183325276,41.99,-5.9,-6_3
-6.0,3.0,2.5833000000000004,0.7702936266690752,2.581935812609787,32.67,-6.8,-6_3
-6.0,3.0,2.542600000000001,0.39746717318274677,2.3005719124791053,61.830000000000005,-6.1,-6_3
-6.0,3.0,2.4629000000000003,0.7517993992800174,2.8145308106073,38.25,-5.3,-6_3
-6.0,3.0,3.005600000000001,0.7466116965664045,1.8231177061175625,27.05,-5.4,-6_3
-6.0,3.0,3.3670000000000018,0.5328947704310366,2.4398998302245296,72.68,-6.7,-6_3
-6.0,3.0,2.8725000000000005,0.7615855736189303,3.1740285725635156,41.57,-6.3,-6_3
-6.0,3.0,3.2855000000000016,0.7363288176700622,2.126299572895146,36.28,-6.1,-6_3
-6.0,3.0,2.8065999999999995,0.8467798171876387,2.7041847029271384,47.28,-5.6,-6_3
-6.0,3.0,2.6534000000000013,0.18689216142923123,3.0762115469150064,102.72999999999999,-5.7,-6_3
-6.0,3.0,2.735800000000001,0.5144567217543643,2.632073081280465,27.630000000000003,-6.0,-6_3
-6.0,3.0,2.8078200000000013,0.68821811154468,1.4994656059350522,26.3,-6.2,-6_3
-6.0,3.0,2.9289000000000014,0.8129544453266113,1.9000998625507073,32.34,-6.7,-6_3
-6.0,3.0,2.936600000000001,0.6092102265070438,2.379495860050371,25.78,-5.6,-6_3
-6.0,3.0,2.9297200000000005,0.912246464951361,2.177185398425255,41.99,-5.8,-6_3
-6.0,3.0,3.222800000000001,0.857797801042108,1.764273678244475,25.17,-6.7,-6_3
-6.0,3.0,2.532000000000001,0.8335937593194706,2.5591915522714093,37.38,-5.8,-6_3
-6.0,3.0,2.3455200000000005,0.7927775212411621,2.058579244579102,44.24000000000001,-6.2,-6_3
-6.0,3.0,3.3550200000000023,0.7984425770138113,2.2947781203020945,33.2,-6.0,-6_3
-6.0,3.0,2.4028,0.8524529527646076,2.0186968061630814,29.1,-5.5,-6_3
-6.0,3.0,3.6308000000000025,0.5687020039114025,3.6578831448933657,53.6,-6.2,-6_3
-6.0,3.0,3.140340000000002,0.6281148885846202,2.4798128269319033,12.89,-6.2,-6_3
-6.0,3.0,2.3164999999999996,0.6537694530992868,2.3904285146862208,36.95,-5.4,-6_3
-6.0,3.0,3.0109000000000012,0.6170224670341029,2.269324928254358,46.17,-6.0,-6_3
-6.0,3.0,2.870120000000001,0.37010145209959083,3.299128120302095,32.59,-6.7,-6_3
-6.0,3.0,3.120320000000002,0.7916506819122932,2.084070837159704,46.92,-6.1,-6_3
-6.0,3.0,2.675200000000001,0.8304510300357902,1.9615771259595522,34.150000000000006,-6.2,-6_3
-6.0,3.0,3.291800000000001,0.718313316587019,1.9821657375348138,24.39,-6.2,-6_3
-6.0,3.0,2.8546000000000005,0.722863126748577,1.829528211547288,29.1,-6.1,-6_3
-6.0,3.0,3.1080200000000016,0.490972362670869,2.5546773464534063,79.37,-6.5,-6_3
-6.0,3.0,2.7949,0.6387769935708254,2.0606737270328974,68.06,-6.2,-6_3
-6.0,3.0,2.836400000000001,0.8439928291222524,2.435145124130207,38.33,-6.3,-6_3
-6.0,3.0,3.114700000000001,0.7872860189458954,1.992559277312326,27.05,-6.1,-6_3
-6.0,3.0,2.803600000000001,0.7588602629866518,2.662318607305693,23.47,-5.9,-6_3
-6.0,3.0,3.402400000000002,0.42537099789900473,1.9473348778689399,38.769999999999996,-6.4,-6_3
-6.0,3.0,2.815900000000001,0.5848038704459544,2.0348932540462137,37.38,-6.7,-6_3
-6.0,3.0,3.378000000000002,0.8195841703373685,2.467015242473403,27.69,-6.9,-6_3
-6.0,5.0,3.8999000000000024,0.7311182690261911,2.2106621117119687,44.760000000000005,-5.9,-6_5
-6.0,5.0,4.426600000000004,0.6014605313399622,1.8361068456224174,42.24,-5.4,-6_5
-6.0,5.0,4.321420000000003,0.2275378014543544,2.9895708063159994,94.14,-7.0,-6_5
-6.0,5.0,5.229600000000005,0.27146445131921454,2.6520188906855164,54.37,-5.7,-6_5
-6.0,5.0,4.453100000000004,0.5456512166301296,2.189677333852975,35.53,-6.6,-6_5
-6.0,5.0,4.902600000000004,0.2902488206443967,1.9996906215857386,62.39,-6.6,-6_5
-6.0,5.0,4.433500000000004,0.4725879223177979,2.0071088724215596,29.540000000000003,-6.0,-6_5
-6.0,5.0,4.844800000000005,0.5160816415238927,1.827033759629268,20.23,-5.3,-6_5
-6.0,5.0,5.410100000000004,0.3380425287677646,2.4763942277196183,20.310000000000002,-6.2,-6_5
-6.0,5.0,4.665720000000003,0.5367240536298497,1.8429644629559867,21.259999999999998,-6.3,-6_5
-6.0,5.0,4.634000000000003,0.5646717500612972,2.0518123001678745,37.91,-6.2,-6_5
-6.0,5.0,4.599700000000005,0.284005207310228,2.2110939938060525,69.15,-6.0,-6_5
-6.0,5.0,4.4577000000000035,0.7038481433343682,3.3114442312292303,32.67,-6.5,-6_5
-6.0,5.0,4.871200000000005,0.551970059057928,2.86671438966294,40.54,-6.1,-6_5
-6.0,5.0,4.669700000000003,0.7131035463096066,2.718645511606443,27.69,-5.6,-6_5
-6.0,5.0,5.693500000000006,0.4457061611944784,2.9460638469373492,33.29,-5.8,-6_5
-6.0,5.0,4.428800000000004,0.33328471457419506,3.969106638136429,53.99000000000001,-6.2,-6_5
-6.0,5.0,4.833000000000004,0.33451147418898325,2.5995039015855,66.4,-5.7,-6_5
-6.0,5.0,5.485100000000005,0.18813470418521386,2.729171775431894,86.63000000000001,-5.6,-6_5
-6.0,5.0,4.3464000000000045,0.6101173443687615,3.669848760612319,40.54,-6.5,-6_5
-6.0,5.0,5.160800000000005,0.39115372232618223,1.8452011297818736,52.6,-6.0,-6_5
-6.0,5.0,4.868800000000004,0.6815572194643079,2.3708204669458723,32.34,-7.0,-6_5
-6.0,5.0,5.602600000000005,0.2194504307176255,2.9874920819706308,37.3,-6.4,-6_5
-6.0,5.0,4.547200000000004,0.5543321423564037,1.9207863524206168,39.19,-6.0,-6_5
-6.0,5.0,4.370900000000003,0.5019088297087735,2.2899391939310547,37.3,-5.9,-6_5
-6.0,5.0,4.899200000000005,0.27859509333586757,2.9812892304153618,20.08,-6.3,-6_5
-6.0,5.0,4.156300000000003,0.35371233826757115,2.2700318322833652,70.0,-6.4,-6_5
-6.0,5.0,4.512000000000005,0.4136555308389941,2.3492255891386336,49.769999999999996,-6.8,-6_5
-6.0,5.0,4.1982000000000035,0.7581943125834947,2.2267362375860937,33.019999999999996,-5.5,-6_5
-6.0,5.0,3.788000000000003,0.32893015646093593,2.7746292159611468,52.6,-5.6,-6_5
-6.0,5.0,4.205500000000003,0.4189298513130838,2.60905131273986,46.53,-6.1,-6_5
-6.0,5.0,4.805900000000005,0.45753429955970865,2.3835982763026156,29.540000000000003,-6.1,-6_5
-6.0,5.0,4.740800000000005,0.3399455439651884,2.2439610062011237,69.15,-6.4,-6_5
-6.0,5.0,5.103000000000005,0.2890016805241367,3.3148997545080388,41.46,-6.0,-6_5
-6.0,5.0,4.909200000000005,0.4879135567549375,3.423561047221125,63.6,-6.0,-6_5
-6.0,5.0,5.005600000000005,0.22520883842543432,2.9240712480056157,54.370000000000005,-6.0,-6_5
-6.0,5.0,4.039400000000002,0.7577794054235003,2.3167449584497355,37.3,-6.4,-6_5
-6.0,5.0,4.180300000000003,0.32541273027702794,1.9703866501438654,61.83,-6.6,-6_5
-6.0,5.0,5.495900000000005,0.2798010055508379,1.9851121152975217,84.27000000000001,-6.4,-6_5
-6.0,5.0,5.074500000000004,0.30532365457113436,2.64577795449169,49.33,-5.4,-6_5
-6.0,5.0,4.685300000000004,0.6302981060564835,1.571512020498833,20.23,-6.2,-6_5
-6.0,5.0,4.653700000000003,0.685230035615071,2.2023394412620743,46.53,-6.2,-6_5
-6.0,5.0,4.530620000000004,0.2084607093708266,3.018047063720566,69.39000000000001,-6.2,-6_5
-6.0,5.0,4.679200000000003,0.6073520763486733,2.67907649753959,64.21,-6.6,-6_5
-6.0,5.0,4.770280000000003,0.5557935140946348,3.1145946115122767,36.68,-5.7,-6_5
-6.0,5.0,4.255300000000003,0.7540122401344962,2.408603506070131,54.88,-6.8,-6_5
-6.0,5.0,3.3081000000000023,0.4015969269648305,3.3314883209709922,49.660000000000004,-6.3,-6_5
-6.0,5.0,4.224220000000003,0.4940848349150866,2.4277270500333934,34.89,-6.1,-6_5
-6.0,5.0,4.754100000000005,0.5222482580177216,2.418253349069417,23.47,-5.8,-6_5
-6.0,5.0,4.899200000000005,0.27859509333586757,2.9812892304153618,20.08,-6.3,-6_5
-6.0,5.0,4.390500000000002,0.7607138494624965,2.752888827630688,29.1,-6.5,-6_5
-6.0,5.0,4.415000000000004,0.38963229534876354,3.1152676462586903,74.6,-6.1,-6_5
-6.0,5.0,3.9765000000000033,0.3878400737428879,3.637889515770784,82.14000000000001,-7.3,-6_5
-6.0,5.0,3.658800000000002,0.506584657559764,3.3062111342352214,75.35,-6.9,-6_5
-6.0,5.0,4.504100000000005,0.500678633239624,2.0113761044395044,21.700000000000003,-5.9,-6_5
-6.0,5.0,4.384700000000004,0.329905566921525,2.2310871217584296,29.540000000000003,-5.8,-6_5
-6.0,5.0,4.088500000000002,0.2926318143206664,3.225859237603708,95.50000000000001,-6.2,-6_5
-6.0,5.0,4.889000000000004,0.40997606348672394,2.155576311488371,47.56,-6.3,-6_5
-6.0,5.0,4.207600000000004,0.7145192638512418,2.802121007664905,32.34,-6.5,-6_5
-6.0,5.0,4.868200000000004,0.4939730829084176,2.8351279705647947,36.36000000000001,-5.6,-6_5
-6.0,5.0,3.780020000000003,0.627979755877871,2.7155112904619756,46.53,-6.4,-6_5
-6.0,5.0,4.215900000000002,0.185512547911786,3.717065884133145,122.91000000000001,-6.7,-6_5
-6.0,5.0,3.9885000000000037,0.5417423834571545,2.500273330259075,45.67,-6.8,-6_5
-6.0,5.0,4.968000000000004,0.36851009838247306,2.3476649477990073,62.730000000000004,-6.0,-6_5
-6.0,5.0,5.763300000000006,0.38884052043102657,1.9860571852827587,0.0,-6.1,-6_5
-6.0,5.0,4.3994000000000035,0.34103727036411874,1.9236940180523003,67.2,-6.4,-6_5
-6.0,5.0,4.768800000000004,0.5452633388361581,3.0875502616496213,75.35,-6.0,-6_5
-6.0,5.0,5.318400000000005,0.1989775456764548,2.551065984669375,87.30000000000001,-5.6,-6_5
-6.0,5.0,5.169200000000005,0.3589356790023128,2.3349080272118297,20.310000000000002,-5.4,-6_5
-6.0,5.0,5.129200000000005,0.4436085920960077,2.4196682797611633,20.23,-6.1,-6_5
-6.0,5.0,4.0176000000000025,0.7742190831445329,2.088482969800422,46.53,-6.1,-6_5
-6.0,5.0,5.469400000000005,0.32605471420784005,2.8068066973552455,30.21,-5.6,-6_5
-6.0,5.0,4.6330000000000044,0.6777001598231708,5.578513916294165,40.46,-7.6,-6_5
-6.0,5.0,5.280400000000005,0.688642413135534,2.4822338427287143,18.46,-6.0,-6_5
-6.0,5.0,4.411700000000004,0.3748874955765422,2.122880647941349,61.830000000000005,-6.6,-6_5
-6.0,5.0,4.794100000000004,0.7250618518890952,3.218811125156492,36.36,-5.9,-6_5
-6.0,5.0,5.074400000000005,0.5553253660964516,2.007351661085723,24.5,-6.6,-6_5
-6.0,5.0,4.516000000000004,0.7372544974217788,2.3937551352447652,52.6,-6.3,-6_5
-6.0,5.0,4.383700000000003,0.7228228377095077,2.0229424855015257,29.1,-6.3,-6_5
-6.0,5.0,4.543420000000005,0.6530110201757305,2.5354713706069703,63.830000000000005,-6.5,-6_5
-6.0,5.0,4.764700000000004,0.10872568033301924,4.868284268884219,136.05,-6.7,-6_5
-6.0,5.0,5.323100000000003,0.6493767414357704,2.7541269644534534,27.69,-5.5,-6_5
-6.0,5.0,4.338900000000003,0.386476132859748,2.111892020447595,41.46,-5.8,-6_5
-6.0,5.0,4.043200000000003,0.3882685011932554,3.7377618390556515,44.760000000000005,-5.6,-6_5
-6.0,5.0,4.740900000000005,0.5859353983623301,2.684724206761553,66.84,-7.0,-6_5
-6.0,5.0,3.8892000000000033,0.7187438568902567,3.571626189218966,55.760000000000005,-5.7,-6_5
-6.0,5.0,4.892300000000003,0.25593311382043127,2.015421868353009,80.44,-5.6,-6_5
-6.0,5.0,4.259500000000003,0.8185425310332448,2.0023237724760072,21.259999999999998,-6.1,-6_5
-6.0,5.0,4.170600000000003,0.5670885432480685,2.3374298261417135,41.13,-6.3,-6_5
-6.0,5.0,4.7142000000000035,0.5159184220181512,2.334865092413903,66.76,-5.8,-6_5
-6.0,5.0,3.896700000000002,0.491836947341758,2.5432920217365957,63.6,-6.0,-6_5
-6.0,5.0,5.118500000000005,0.2620920224340147,2.0072617339315215,46.61000000000001,-5.8,-6_5
-6.0,5.0,5.1196000000000055,0.19826719842530596,2.7163230137802277,41.9,-5.7,-6_5
-6.0,5.0,3.5290000000000026,0.6169557756154437,1.854323010631699,30.930000000000003,-6.2,-6_5
-6.0,5.0,5.3601000000000045,0.22048139055838364,2.7212901152566253,83.47,-5.9,-6_5
-6.0,5.0,4.523240000000003,0.600414107345022,1.9236684121318124,24.06,-6.8,-6_5
-6.0,5.0,4.469740000000004,0.757737436644316,2.377604123009183,17.82,-6.9,-6_5
-6.0,5.0,4.557600000000003,0.40846546347118745,3.540278964852334,79.12,-5.4,-6_5
-6.0,5.0,4.217960000000004,0.3711345636931534,3.3236128583285005,65.4,-5.5,-6_5
-6.0,5.0,5.060500000000005,0.5017245780890788,1.9883953879153147,21.060000000000002,-7.0,-6_5
-6.0,5.0,2.7322000000000015,0.19621299443011014,3.5654213280554945,145.86,-6.6,-6_5
-6.0,5.0,3.749900000000003,0.3566666212497167,3.4276188179760325,94.64000000000001,-6.4,-6_5
-6.0,5.0,5.296300000000004,0.20898355671204724,3.022700349896911,66.76,-6.5,-6_5
-6.0,5.0,4.205320000000004,0.6577925590607476,3.1647308929307485,9.23,-6.3,-6_5
-6.0,5.0,4.018900000000003,0.6750922965558344,3.610906107609413,3.01,-6.5,-6_5
-6.0,5.0,4.769100000000004,0.6749437792807588,2.085790404795347,24.92,-5.9,-6_5
-6.0,5.0,4.350200000000004,0.4586866245311142,2.6562167229149374,21.259999999999998,-6.3,-6_5
-6.0,5.0,4.869900000000005,0.46569443594024884,2.0645616926218135,38.33,-6.3,-6_5
-6.0,5.0,4.679500000000004,0.46185241985533043,2.617006428106116,29.540000000000003,-6.2,-6_5
-6.0,5.0,4.600100000000002,0.6465222921182512,2.199077734188533,12.89,-6.0,-6_5
-6.0,5.0,5.362100000000005,0.5075786437159981,2.2172021587636337,4.93,-5.7,-6_5
-6.0,5.0,4.000600000000002,0.8011884205038519,2.4852000413765296,29.020000000000003,-6.4,-6_5
-6.0,5.0,4.163300000000003,0.26653667407897136,3.4511265861606475,129.08,-6.5,-6_5
-6.0,5.0,4.986200000000005,0.2282086276422619,2.597581667654259,112.64999999999999,-6.0,-6_5
-6.0,5.0,4.696800000000005,0.4849649562176396,2.267946454440267,29.540000000000003,-6.1,-6_5
-6.0,5.0,4.768180000000003,0.548289110318136,3.273881807245356,60.71,-5.6,-6_5
-6.0,5.0,4.948600000000004,0.673024155713532,2.3218188783492018,37.3,-7.0,-6_5
-6.0,5.0,4.4013000000000035,0.559974047141903,4.859237192014581,35.53,-5.8,-6_5
-6.0,5.0,3.867200000000003,0.6238103937173376,2.174453605887777,58.64,-6.7,-6_5
