target_value,count,mae,var_pred,std_pred,mean_pred,kl_div,success_rate_05,success_rate_10
3.0,248,0.30570056451612937,0.17698308288709722,0.42069357362229487,2.9993150000000006,11.267404660177286,0.8306451612903226,0.9758064516129032
5.0,240,0.4630355833333321,0.26239812172697297,0.5122481056353191,4.7275111666666705,15.980725779783194,0.6125,0.9208333333333333
