target_value,count,mae,var_pred,std_pred,mean_pred,kl_div,success_rate_05,success_rate_10
0.4,241,0.09315935067801942,0.013536120978754942,0.11634483649373935,0.44011872525012335,1.7731383535952017,1.0,1.0
0.8,251,0.06237786826918674,0.006178724610174625,0.07860486378192272,0.7694925878020008,0.5180655321525682,1.0,1.0
