target_value,count,mae,var_pred,std_pred,mean_pred,kl_div,success_rate_05,success_rate_10
-9.0,239,0.4343096234309623,0.26496139773463345,0.5147440118492234,-8.784937238493724,14.821506876072204,0.6694560669456067,0.9414225941422594
-6.0,244,0.3668032786885246,0.21433132894383228,0.4629593167264617,-6.176639344262295,13.555160206632959,0.7663934426229508,0.9754098360655737
