target_value,count,mae,var_pred,std_pred,mean_pred,kl_div,success_rate_05,success_rate_10
-9.0,357,0.4887955182072829,0.32371113151142805,0.5689561771449784,-8.768907563025211,16.127831330321477,0.6134453781512605,0.9019607843137255
-6.0,367,0.3950953678474114,0.23748591198984323,0.4873252630326518,-6.149318801089919,14.1395702358008,0.7247956403269755,0.9482288828337875
